日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
2013/5/25,3343.64,3453.34,3335.01,3445.84,438838.43,38461411200
2013/5/26,3502.18,3524.28,3405.84,3455.46,505004.51,42501504000
2013/5/27,3450.81,3491.83,3422.17,3457.55,394607.78,32823388800
2013/5/28,3462.39,3542.34,3452.5,3533.71,403710.88,34593475200
2013/5/29,3566.09,3669.04,3551.51,3641.54,519849.82,45119811200
2013/5/30,3608.43,3683.23,3587.23,3641.06,498529.6,42096217600
2013/5/31,3620.92,3671.19,3601.7,3643.79,398731.71,32019123200
2013/6/1,3650.07,3659.95,3552.1,3559.26,355831.97,29500304000
2013/6/2,3547.57,3689.75,3536.4,3546.72,430210.59,34998265600
2013/6/3,3531.51,3560.53,3461.32,3513.58,334257.12,26656716800
2013/6/4,3506.45,3550.16,3494.77,3514.04,250796.67,18715396800
2013/6/5,3522.91,3547.24,3471.56,3502.42,241285.84,19601251200
2013/6/6,3501.72,3604.12,3482.27,3604.12,303445.34,23781233600
2013/6/7,3616.25,3662.16,3601.26,3635.15,355568.7,28268160000
2013/6/8,3414.01,3497.25,3330.98,3355.16,366017.54,32950528000
2013/6/9,3336.79,3419.2,3325.68,3396.22,381917.89,29784323200
2013/6/10,3420.49,3557.79,3409.43,3548.89,425433.7,33792822400
2013/6/11,3551.05,3576.76,3520.05,3567.61,345026.05,26885360000
2013/6/12,3582.09,3627.81,3548.63,3571.73,361835.55,28017216000
2013/6/13,3580.12,3611.62,3559.38,3607.99,309585.7,23976620800
2013/6/14,3614.04,3616.26,3510.02,3574.93,357548.26,28766918400
2013/6/15,3547.24,3583.31,3512.39,3525.32,278749.15,21622020800
2013/6/16,3474.92,3505.58,3453.9,3481.8,251897.92,21161886400
2013/6/17,3496.89,3514.22,3431.94,3434.39,237420.8,19647915200
2013/6/18,3360.19,3407.26,3347.09,3353.96,224837.78,19518369600
2013/6/19,3388.6,3441.71,3360.72,3437.45,241100.02,19284609600
2013/6/20,3446.14,3476.82,3399.56,3401.77,244034.3,19130435200
2013/6/21,3487.95,3487.95,3366.86,3366.95,311523.68,25043060800
2013/6/22,3352.33,3374.05,3285.94,3312.42,221433.18,19266419200
2013/6/23,3305.73,3376.53,3298.6,3345.92,220766.53,17235382400
2013/6/24,3345.08,3407.18,3339.55,3406.94,199120.69,15930908800
2013/6/25,3415.98,3445.66,3412.14,3434.12,185979.22,14461377600
2013/6/26,3435.36,3453.58,3405.63,3442.87,191285.87,15608169600
2013/6/27,3458.83,3509.5,3452.08,3469.83,247076.16,20108996800
2013/6/28,3473.29,3504.48,3466.61,3499.48,222799.73,16564134400
2013/6/29,3511.54,3536.82,3511.09,3522.32,214457.26,16532832000
2013/6/30,3529.55,3529.55,3463.96,3478.73,211739.06,16553934400
2013/7/1,3473.71,3569.33,3456.87,3566.29,279809.09,22932843200
2013/7/2,3565.23,3594.81,3560.46,3572.84,271861.95,22278643200
2013/7/3,3603.45,3608.69,3566.53,3601.26,325164.9,24817612800
2013/7/4,3579.31,3579.31,3504.2,3507.9,335700.13,26186649600
2013/7/5,3514.67,3540.91,3497.17,3530.82,257468.78,19966398400
2013/7/6,3513.25,3517.08,3467.68,3496.34,279030.59,21750880000
2013/7/7,3501.18,3516.24,3472.39,3478.52,233468.24,18151804800
2013/7/8,3449.7,3546.71,3417.49,3537.75,277860.48,23394041600
2013/7/9,3523.64,3551.21,3511.99,3520.61,245366.62,19426766400
2013/7/10,3524.57,3568.92,3512.22,3524.65,235772.75,18894782400
2013/7/11,3557.69,3603.34,3536.53,3592.84,322141.25,26566462400
2013/7/12,3604.67,3641.39,3594.74,3617.66,297298.53,24686476800
2013/7/13,3641.77,3705.74,3621.12,3705.67,358497.57,27543830400
2013/7/14,3733.96,3762.57,3716.81,3757.12,455003.84,37162566400
2013/7/15,3769.09,3846.05,3763.85,3846.05,484465.54,41519001600
2013/7/16,3851.25,3859.13,3809.71,3839.74,463212.83,39154761600
2013/7/17,3852.49,3916.86,3832.42,3892.57,544468.35,40181753600
2013/7/18,3923.08,3972.3,3922.21,3972.06,519760.22,39111993600
2013/7/19,3980.07,3989.86,3883.78,3973.05,591066.82,46858131200
2013/7/20,3961.58,3980.72,3913.99,3940.41,501733.89,37996886400
2013/7/21,3921.75,3992,3892.88,3950,468538.5,34675632000
2013/7/22,3957.54,3993.03,3932.87,3971.7,393132.35,29875606400
2013/7/23,3999.02,4101.65,3999.02,4088.18,546211.07,42829702400
2013/7/24,4138.89,4166.02,4037.77,4051.2,598121.73,43606563500
